01.10.2019	OS2 1475-1 шина	ActivPilot	1	0	0	1	78,55	0,00	0,00	78,55
01.10.2019	SBK.K 162-F зачіп відкидний	ActivPilot	21	0	0	21	258,81	0,00	0,00	258,81
01.10.2019	SBS.K 152 P5 зачіп протизламний	ActivPilot	56	0	0	56	542,97	0,00	0,00	542,97
01.10.2019	SBS.K 162 зачіп протизламний	ActivPilot	3	0	0	3	29,42	0,00	0,00	29,42
01.10.2019	SBS.K 205 зачіп протизламний	ActivPilot	6	0	0	6	59,26	0,00	0,00	59,26
01.10.2019	SBS.K 60 зачіп протизламний	ActivPilot	252	0	0	252	2978,64	0,00	0,00	2978,64
01.10.2019	SK1 20-13 RS кронштейн	ActivPilot	1	0	0	1	32,33	0,00	0,00	32,33
01.10.2019	SBS.K.PAB.162.LS зачіп	ActivPilot	1	0	0	1	72,82	0,00	0,00	72,82
01.10.2019	SK1 20-13.P.LS кронштейн	ActivPilot	47	0	1	46	1486,50	0,00	31,86	1454,64
01.10.2019	SK1 20-13.P.RS кронштейн	ActivPilot	83	0	3	80	2567,16	0,00	93,24	2473,92
01.10.2019	SK2 20-13 LS кронштейн	ActivPilot	9	0	0	9	370,29	0,00	0,00	370,29
01.10.2019	SK2 20-13 RS кронштейн	ActivPilot	31	0	0	31	1295,95	0,00	0,00	1295,95
01.10.2019	SK2 20-13.P.LS кронштейн	ActivPilot	132	0	15	117	5211,50	0,00	598,67	4612,83
01.10.2019	SK2 20-13.P.RS кронштейн	ActivPilot	247	0	25	222	9551,79	0,00	976,70	8575,09
01.10.2019	SK2.A 20-13 RS кронштейн	ActivPilot	3	0	0	3	1297,70	0,00	0,00	1297,70
01.10.2019	SL.KS 3-6 петля рамна верх	ActivPilot	850	0	90	760	11607,49	0,00	1257,12	10350,37
01.10.2019	SK2.A 20-13 LS кронштейн	ActivPilot	1	0	0	1	438,91	0,00	0,00	438,91
01.10.2019	SW1/K BR петля	ActivPilot	2	0	0	2	47,04	0,00	0,00	47,04
01.10.2019	SW1/K WS петля	ActivPilot	2	0	0	2	30,82	0,00	0,00	30,82
01.10.2019	TFE елемент трьох-функціональний	ActivPilot	69	0	5	64	2699,63	0,00	198,83	2500,80
01.10.2019	SK1.A 20-13 RS кронштейн	ActivPilot	1	0	0	1	400,09	0,00	0,00	400,09
01.10.2019	VK.AK.450-1 подовжувач	ActivPilot	4	0	0	4	287,12	0,00	0,00	287,12
01.10.2019	WSK 134 SL зачіп	ActivPilot	416	0	52	364	780,63	0,00	97,97	682,66
01.10.2019	WSK 162-W SL зачіп	ActivPilot	2	0	0	2	5,71	0,00	0,00	5,71
01.10.2019	WSK 76 підкладка	ActivPilot	90	0	2	88	553,38	0,00	12,46	540,92
01.10.2019	WSK BN-FC SL зачіп штульповий	ActivPilot	216	0	20	196	2167,92	0,00	202,70	1965,22
01.10.2019	ALS WSK 60 KT зачіп	ProPilot	107	0	48	59	689,84	0,00	310,35	379,49
01.10.2019	ALS.FSS.U LS механізм	ProPilot	39	0	17	22	757,69	0,00	333,06	424,63
01.10.2019	ALS.FSS.U RS механізм	ProPilot	69	0	31	38	1332,32	0,00	599,53	732,79
01.10.2019	AS.T.U.13 зачіп для мікровентиляції	ProPilot	143	0	46	97	230,76	0,00	74,52	156,24
01.10.2019	DL.K.U.20-13 LS кронштейн поворотний	ProPilot	5	0	1	4	120,18	0,00	24,04	96,14
01.10.2019	DL.K.U.20-13 RS кронштейн поворотний	ProPilot	6	0	2	4	145,07	0,00	48,93	96,14
01.10.2019	E.K.U.1 кутник	ProPilot	143	0	44	99	2489,04	0,00	770,88	1718,16
01.10.2019	E.K.U.3 кутник	ProPilot	7	0	3	4	186,73	0,00	81,08	105,65
01.10.2019	E.U.1 кутник	ProPilot	151	0	50	101	2101,65	0,00	700,21	1401,44
01.10.2019	E.U.1.MSL LS кутник	ProPilot	3	0	0	3	87,16	0,00	0,00	87,16
01.10.2019	E.U.3 кутник	ProPilot	13	0	3	10	321,49	0,00	76,21	245,28
01.10.2019	WSK 205 підкладка	ActivPilot	51	0	0	51	211,62	0,00	0,00	211,62
01.10.2019	EL.K.U. 3-3 SL петля на раму	ProPilot	157	0	50	107	841,12	0,00	269,40	571,72
01.10.2019	FL.K.U.6.100 петля на стулку	ProPilot	154	0	50	104	1483,58	0,00	484,80	998,78
01.10.2019	GM.U.N.1100-1.KT засув	ProPilot	25	0	10	15	744,48	0,00	299,04	445,44
01.10.2019	GM.U.N.1450-1.KT засув	ProPilot	55	0	18	37	1848,00	0,00	604,80	1243,20
01.10.2019	GM.U.N.1750-2.KT засув	ProPilot	20	0	12	8	853,44	0,00	512,06	341,38
01.10.2019	GM.U.N.2400-3.KT засув	ProPilot	4	0	1	3	240,57	0,00	61,58	178,99
01.10.2019	GM.U.N.2100-2.KT засув	ProPilot	42	0	3	39	2076,22	0,00	149,98	1926,24
01.10.2019	GM.U.N.800.KT засув	ProPilot	25	0	8	17	574,50	0,00	184,66	389,84
01.10.2019	M.U.700-1 подовжувач блокади	ProPilot	61	1	15	47	1234,42	20,71	305,64	949,49
01.10.2019	FS.U.13 блокада повороту ручки	ProPilot	74	0	0	74	1095,33	0,00	0,00	1095,33
01.10.2019	GSM.U.1450-1 шина штульпова	ProPilot	1	0	0	1	83,56	0,00	0,00	83,56
01.10.2019	GSM.U.2100-2 шина штульпова	ProPilot	1	0	0	1	94,90	0,00	0,00	94,90
01.10.2019	MK.U.500-1 блокада	ProPilot	25	0	0	25	657,00	0,00	0,00	657,00
01.10.2019	MK.U.500-2 блокада KT	ProPilot	103	0	30	73	2638,11	0,00	771,84	1866,27
01.10.2019	MK.U.700-2 блокада KT	ProPilot	30	0	12	18	864,00	0,00	345,60	518,40
01.10.2019	OS1.U.1050-1 шина KT	ProPilot	2	0	0	2	56,54	0,00	0,00	56,54
01.10.2019	OS1.U.525 шина	ProPilot	35	0	14	21	606,48	0,00	242,59	363,89
01.10.2019	OS1.U.700 шина KT	ProPilot	70	0	25	45	1387,45	0,00	498,61	888,84
01.10.2019	OS1.U.875-1 шина KT	ProPilot	36	0	8	28	849,69	0,00	192,20	657,49
01.10.2019	SK.U.1 20-13 RS кронштейн	ProPilot	88	0	29	59	1906,03	0,00	631,63	1274,40
01.10.2019	MK.U.700-1 блокада	ProPilot	6	0	0	6	198,93	0,00	0,00	198,93
01.10.2019	OS2.U.1225-1 шина KT	ProPilot	21	0	0	21	769,61	0,00	0,00	769,61
01.10.2019	SK.U.1.20-13 LS кронштейн	ProPilot	58	0	18	40	1263,50	0,00	397,22	866,28
01.10.2019	SL.K.U. 3-3 петля рамна верх	ProPilot	157	0	50	107	1008,28	0,00	323,40	684,88
01.10.2019	VS.U.360-1 подовжувач	ProPilot	33	0	8	25	583,25	0,00	143,15	440,10
01.10.2019	160 EG-PZA BR ручка зовнішня (163278)	Ручки	1	0	0	1	1272,22	0,00	0,00	1272,22
01.10.2019	161 EG-PZI WS ручка внутрішня (206227)	Ручки	1	0	0	1	690,64	0,00	0,00	690,64
01.10.2019	K-S 502 T40 BR ручка для розсувної ф-ри	Ручки	4	0	0	4	1484,35	0,00	0,00	1484,35
01.10.2019	K-S 502 T40 WS ручка для розсувної ф-ри	Ручки	2	0	0	2	776,07	0,00	0,00	776,07
01.10.2019	РУЧКА ASG.ПРАВАЯ БЕЛАЯ	Ручки	1	0	0	1	1089,08	0,00	0,00	1089,08
01.10.2019	FRA U20-BN2 RS SL зачіп дверний	Дверна	1	0	0	1	107,10	0,00	0,00	107,10
01.10.2019	STV-F 1660/35 92/8 M2 RS SL замок-рейка	Дверна	3	0	0	3	2153,83	0,00	0,00	2153,83
01.10.2019	U20-BN2 MV SL зачіп дверний	Дверна	8	0	0	8	941,19	0,00	0,00	941,19
01.10.2019	SBK.K 94 P7 зачіп відкидний	Розсувна	678	0	91	587	6618,31	0,00	892,17	5726,14
01.10.2019	SWN 3-6 SL  петля	AutoPilot	12	0	0	12	110,28	0,00	0,00	110,28
01.10.2019	SBA.K 205.P5 зачіп	Розсувна	12	0	0	12	27,70	0,00	0,00	27,70
01.10.2019	SBA.K BN зачіп штульповий	Розсувна	5	0	0	5	10,32	0,00	0,00	10,32
01.10.2019	SBS.K.PAB.205.LS зачіп	Розсувна	2	0	0	2	149,88	0,00	0,00	149,88
01.10.2019	SK.100/160 LS комплект зсувний	Розсувна	3	0	0	3	6348,37	0,00	0,00	6348,37
01.10.2019	SK.100/160 RS комплект зсувний	Розсувна	4	0	0	4	8492,48	0,00	0,00	8492,48
01.10.2019	SK.1050-1 з'єднувач	Розсувна	1	0	0	1	236,64	0,00	0,00	236,64
01.10.2019	SK.1250 BR комплект направляючих	Розсувна	2	2	0	4	3752,74	0,00	0,00	3752,74
01.10.2019	SK.1250 BR ножиці з направляючою	Розсувна	2	0	0	2	1206,02	0,00	0,00	1206,02
01.10.2019	SK.1250 WS комплект направляючих	Розсувна	3	0	0	3	5743,00	0,00	0,00	5743,00
01.10.2019	SK.1250 WS ножиці з направляючою	Розсувна	1	0	0	1	609,11	0,00	0,00	609,11
01.10.2019	SK.160/200 BR накладки с дод кріпленням	Розсувна	1	3	0	4	339,79	0,00	0,00	339,79
01.10.2019	SK.160/200 WS накладки с дод кріпленням	Розсувна	3	0	0	3	1052,09	0,00	0,00	1052,09
01.10.2019	SK.160.PA.LS комплект зсувний	Розсувна	0	2	0	2	0,00	0,00	0,00	0,00
01.10.2019	SK.160.PA.RS комплект зсувний	Розсувна	0	1	0	1	0,00	0,00	0,00	0,00
01.10.2019	SK.1850-2 з'єднувач	Розсувна	16	0	0	16	5701,83	0,00	0,00	5701,83
01.10.2019	SK.62 LS блокування повороту ручки	Розсувна	1	0	0	1	100,25	0,00	0,00	100,25
01.10.2019	SK.62 RS блокування повороту ручки	Розсувна	1	0	0	1	100,25	0,00	0,00	100,25
01.10.2019	SK.900 BR комплект направляючих	Розсувна	2	0	0	2	3076,73	0,00	0,00	3076,73
01.10.2019	SK.900 WS комплект направляючих	Розсувна	2	0	0	2	3217,18	0,00	0,00	3217,18
01.10.2019	SK.900 BR ножиці з направляючою	Розсувна	2	0	0	2	1036,37	0,00	0,00	1036,37
01.10.2019	SK.900 WS ножиці з направляючою	Розсувна	1	0	0	1	536,58	0,00	0,00	536,58
01.10.2019	SK.AG.1700-2 комплект засувів	Розсувна	2	0	0	2	1734,66	0,00	0,00	1734,66
01.10.2019	SK.AG.2100-2 комплект засувів	Розсувна	1	0	0	1	749,36	0,00	0,00	749,36
